,ticker,data,abertura,maximo,minimo,medio,fechamento,volume
896,EPAR3,2024-01-04,10.18588877,10.39869936,10.01177101,10.20523519,10.24392802,218480.0
897,EPAR3,2024-01-05,10.24392802,10.34066011,9.91503893,10.08915668,9.96340497,296317.0
898,EPAR3,2024-01-08,10.01177101,10.01177101,9.72157475,9.87634609,9.73124796,1303229.0
899,EPAR3,2024-01-09,9.72157475,9.80863363,9.62484266,9.69255513,9.67320871,834767.0
900,EPAR3,2024-01-10,9.67320871,9.96340497,9.5571302,9.68288192,9.81830684,290543.0
901,EPAR3,2024-01-11,9.84732646,9.85699967,9.49909095,9.64418908,9.49909095,222381.0
902,EPAR3,2024-01-12,9.50876416,9.72157475,9.50876416,9.64418908,9.69255513,124677.0
903,EPAR3,2024-01-15,9.70222833,9.81830684,9.62484266,9.71190154,9.67320871,186794.0
904,EPAR3,2024-01-16,9.78928721,9.78928721,9.57647662,9.63451587,9.6635355,100678.0
905,EPAR3,2024-01-17,9.59582304,9.76026759,9.59582304,9.6635355,9.65386229,17982.0
906,EPAR3,2024-01-18,9.72157475,9.73124796,9.48941774,9.59582304,9.48941774,76429.0
907,EPAR3,2024-01-19,9.57647662,9.61516946,9.48941774,9.52811058,9.48941774,80851.0
908,EPAR3,2024-01-22,9.49909095,9.61516946,9.48941774,9.50876416,9.59582304,197733.0
909,EPAR3,2024-01-23,9.52811058,9.64418908,9.48941774,9.56680341,9.53778379,618481.0
910,EPAR3,2024-01-24,9.53778379,9.62484266,9.45072491,9.58614983,9.50876416,98115.0
911,EPAR3,2024-01-25,9.60549625,9.72157475,9.51843737,9.62484266,9.51843737,106544.0
912,EPAR3,2024-01-26,9.50876416,9.58614983,9.49909095,9.53778379,9.52811058,26623.0
913,EPAR3,2024-01-29,9.52811058,9.547457,9.29595357,9.4410517,9.29595357,306504.0
914,EPAR3,2024-01-30,9.31529999,9.47007133,9.04445014,9.22824111,9.07346977,133601.0
915,EPAR3,2024-01-31,9.13150902,9.28628036,9.13150902,9.18954827,9.23791432,66565.0
916,EPAR3,2024-02-01,9.19922148,9.38301245,9.04445014,9.30562678,9.38301245,183763.0
917,EPAR3,2024-02-02,9.38301245,9.38301245,9.28628036,9.34431961,9.28628036,92750.0
918,EPAR3,2024-02-05,9.28628036,9.36366603,9.05412335,9.24758753,9.3346464,39206.0
919,EPAR3,2024-02-06,9.38301245,9.38301245,9.28628036,9.35399282,9.28628036,43551.0
920,EPAR3,2024-02-07,9.29595357,9.39268566,9.1121626,9.36366603,9.18954827,137479.0
921,EPAR3,2024-02-08,9.23791432,9.38301245,9.10248939,9.19922148,9.38301245,138901.0
922,EPAR3,2024-02-09,9.37333924,9.38301245,9.14118223,9.30562678,9.14118223,199207.0
923,EPAR3,2024-02-14,9.15085544,9.48941774,9.15085544,9.38301245,9.43137849,45625.0
924,EPAR3,2024-02-15,9.43137849,9.50876416,9.14118223,9.27660715,9.14118223,81559.0
925,EPAR3,2024-02-16,9.19922148,9.47007133,9.18954827,9.39268566,9.38301245,40782.0
926,EPAR3,2024-02-19,9.38301245,9.46039812,9.37333924,9.40235886,9.38301245,66155.0
927,EPAR3,2024-02-20,9.34431961,9.50876416,9.34431961,9.38301245,9.36366603,98956.0
928,EPAR3,2024-02-21,9.36366603,9.41203207,9.34431961,9.38301245,9.41203207,317227.0
929,EPAR3,2024-02-22,9.41203207,9.41203207,9.19922148,9.3346464,9.36366603,61793.0
930,EPAR3,2024-02-23,9.39268566,9.39268566,9.27660715,9.32497319,9.38301245,49207.0
931,EPAR3,2024-02-26,9.37333924,9.38301245,9.18954827,9.24758753,9.18954827,89913.0
932,EPAR3,2024-02-27,9.27660715,9.29595357,9.18954827,9.22824111,9.25726073,69670.0
933,EPAR3,2024-02-28,9.25726073,9.38301245,9.23791432,9.28628036,9.34431961,64351.0
934,EPAR3,2024-02-29,9.34431961,9.34431961,9.27660715,9.30562678,9.28628036,19242.0
935,EPAR3,2024-03-01,9.24758753,9.36366603,8.9960841,9.14118223,9.22824111,173099.0
936,EPAR3,2024-03-04,9.22824111,9.31529999,9.12183581,9.26693394,9.27660715,61322.0
937,EPAR3,2024-03-05,9.16052865,9.28628036,9.14118223,9.2185679,9.16052865,42918.0
938,EPAR3,2024-03-06,9.27660715,9.28628036,9.18954827,9.25726073,9.28628036,80471.0
939,EPAR3,2024-03-07,9.17020186,9.25726073,9.08314298,9.13150902,9.17987506,103936.0
940,EPAR3,2024-03-08,9.17020186,9.19922148,9.02510372,9.07346977,9.13150902,61921.0
941,EPAR3,2024-03-11,9.13150902,9.13150902,9.03477693,9.07346977,9.04445014,29094.0
942,EPAR3,2024-03-12,9.04445014,9.17020186,9.04445014,9.10248939,9.05412335,54634.0
943,EPAR3,2024-03-13,9.07346977,9.08314298,8.95739126,8.9960841,8.95739126,174043.0
944,EPAR3,2024-03-14,8.96706447,9.19922148,8.69621463,8.88000559,8.69621463,232280.0
945,EPAR3,2024-03-15,8.90902522,8.90902522,8.28993986,8.57046292,8.29961307,358116.0
946,EPAR3,2024-03-18,8.29961307,8.68654142,8.23190061,8.57046292,8.68654142,50517.0
947,EPAR3,2024-03-19,8.62850217,8.62850217,8.41569158,8.46405762,8.41569158,84939.0
948,EPAR3,2024-03-20,8.41569158,8.41569158,8.24157382,8.29961307,8.28026665,68644.0
949,EPAR3,2024-03-21,8.28026665,8.28026665,7.84497226,8.05778285,7.95137756,645957.0
950,EPAR3,2024-03-22,7.96105077,8.15451494,7.93203114,8.04810965,8.11582211,157336.0
951,EPAR3,2024-03-25,8.11582211,8.11582211,7.90301151,8.00941681,7.9997436,118503.0
952,EPAR3,2024-03-26,8.15451494,8.15451494,7.1098084,7.63216167,7.86431868,352075.0
953,EPAR3,2024-03-27,7.80627943,8.00941681,7.73856697,7.8836651,7.8836651,119005.0
954,EPAR3,2024-03-28,7.74824018,7.98039718,7.74824018,7.8836651,7.98039718,98734.0
955,EPAR3,2024-04-01,7.98039718,8.04810965,7.75791338,7.87399189,7.8836651,76602.0
956,BRAP4,2023-04-04,22.68017736,22.72236519,22.19079853,22.34267472,22.29204933,48294949.0
957,BRAP4,2023-04-05,22.27517419,22.27517419,21.57485621,21.74360754,21.7014197,75828238.0
958,BRAP4,2023-04-06,21.68454457,22.10642287,21.60860648,21.90392129,21.99673451,59964319.0
959,BRAP4,2023-04-10,22.08954774,22.46923821,22.02204722,22.25829906,22.22454879,42302041.0
960,BRAP4,2023-04-11,22.73924032,23.43112073,22.73080276,23.12736836,23.11049322,116139275.0
961,BRAP4,2023-04-12,23.18643131,23.31299481,22.77299058,22.9164292,22.87424138,76818483.0
962,BRAP4,2023-04-13,22.78142814,22.79830329,22.48611334,22.5958017,22.57048901,68397307.0
963,BRAP4,2023-04-14,22.51986361,22.61267683,22.0726726,22.40173768,22.46080064,88556488.0
964,BRAP4,2023-04-17,22.35954985,22.75611545,22.14017313,22.32579959,22.22454879,92040950.0
965,BRAP4,2023-04-18,22.44392551,22.55361386,22.22454879,22.43548795,22.5451763,83135668.0
966,BRAP4,2023-04-19,22.23298636,22.24986149,21.69298214,21.89548372,21.90392129,99469324.0
967,BRAP4,2023-04-20,21.8279832,21.99673451,21.46516786,21.68454457,21.57485621,61524971.0
968,BRAP4,2023-04-24,21.00110173,21.00110173,20.52016046,20.71422448,20.67203666,175668525.0
969,BRAP4,2023-04-25,20.58766099,20.59609857,20.09828217,20.27547105,20.18265783,115581975.0
970,BRAP4,2023-04-26,20.34297158,20.68047423,20.28390862,20.43578481,20.38515941,85646208.0
971,BRAP4,2023-04-27,20.28390862,20.72266205,20.07296947,20.52016046,20.72266205,128938665.0
972,BRAP4,2023-04-28,20.72552999,21.05422465,20.65446088,20.90320278,21.05422465,72808965.0
973,BRAP4,2023-05-02,20.76106455,20.84990094,20.01483887,20.21916257,20.05037342,76573736.0
974,BRAP4,2023-05-03,20.24581349,20.26358077,19.863817,20.00595523,19.93488612,53926597.0
975,BRAP4,2023-05-04,19.93488612,20.09479162,19.14424224,19.41963505,19.20642772,76059815.0
976,BRAP4,2023-05-05,19.34856593,19.99707159,19.31303138,19.68614422,19.97042067,123310937.0
977,BRAP4,2023-05-08,20.29023168,20.45902082,20.1569771,20.29023168,20.27246441,81522500.0
978,BRAP4,2023-05-09,20.22804621,20.53897357,19.94376975,20.3168826,20.29911532,40636440.0
979,BRAP4,2023-05-10,20.43236991,20.4767881,19.93488612,20.1125589,20.13920981,41770467.0
980,BRAP4,2023-05-11,19.84604973,19.85493336,19.45516961,19.57954055,19.61507511,82322965.0
981,BRAP4,2023-05-12,19.58842419,19.62395875,19.32191502,19.43740233,19.35744958,116643956.0
982,BRAP4,2023-05-15,19.59730784,19.96153704,19.49070416,19.73056242,19.81051517,104052871.0
983,BRAP4,2023-05-16,19.85493336,19.93488612,19.59730784,19.69502786,19.59730784,127253624.0
984,BRAP4,2023-05-17,19.92600248,20.40571899,19.92600248,20.23692985,20.34353352,90530848.0
985,BRAP4,2023-05-18,20.32576624,20.42348627,20.08590798,20.24581349,20.37906807,47773377.0
986,BRAP4,2023-05-19,20.48567174,20.51232266,20.19251165,20.3168826,20.20139529,80601716.0
987,BRAP4,2023-05-22,20.05925706,20.19251165,19.81939881,20.00595523,20.05037342,92906948.0
988,BRAP4,2023-05-23,19.90823521,19.91711884,19.44628597,19.63284239,19.45516961,122679318.0
989,BRAP4,2023-05-24,19.27749683,19.32191502,18.98433673,19.11759132,19.07317312,67014095.0
990,BRAP4,2023-05-25,19.22419499,19.31303138,18.9754531,19.12647496,19.02875493,53228785.0
991,BRAP4,2023-05-26,19.45516961,19.73944606,19.32191502,19.56177328,19.56177328,87862990.0
992,BRAP4,2023-05-29,19.81939881,19.98818796,19.45516961,19.69502786,19.56177328,56043793.0
993,BRAP4,2023-05-30,19.6594933,19.71279514,18.9310349,19.11759132,19.03763857,67345693.0
994,BRAP4,2023-05-31,19.01098765,19.09982404,18.79778031,18.89550035,18.91326762,53362831.0
995,BRAP4,2023-06-01,19.18866043,19.47293688,18.86884943,19.18866043,19.12647496,74225139.0
996,BRAP4,2023-06-02,19.77498061,20.1125589,19.73944606,19.89935156,19.93488612,97528672.0
997,BRAP4,2023-06-05,19.99707159,20.03260615,19.7039115,19.863817,19.83716609,72038885.0
998,BRAP4,2023-06-06,19.92600248,20.10367526,19.85493336,19.96153704,19.89046792,63672191.0
999,BRAP4,2023-06-07,19.97042067,20.0237225,19.72167878,19.89046792,19.96153704,76339017.0
1000,BRAP4,2023-06-09,20.17474437,20.53897357,20.13920981,20.37018443,20.25469712,125605119.0
1001,BRAP4,2023-06-12,20.13920981,20.13920981,19.85493336,19.99707159,20.03260615,116920065.0
1002,BRAP4,2023-06-13,20.34353352,20.40571899,20.1125589,20.21916257,20.16586073,46251410.0
1003,BRAP4,2023-06-14,20.48567174,21.03645736,20.38795171,20.75218092,20.92985369,149637864.0
1004,BRAP4,2023-06-15,21.01869009,21.14306104,20.77883184,20.95650461,21.03645736,57792596.0
1005,BRAP4,2023-06-16,21.0897592,21.28519926,20.99203917,21.09864284,20.99203917,67392987.0
1006,BRAP4,2023-06-19,20.8410173,21.17859559,20.83213367,21.07199192,21.08087556,34664794.0
1007,BRAP4,2023-06-20,21.00092281,21.02757373,20.53897357,20.6811118,20.75218092,76146587.0
1008,BRAP4,2023-06-21,20.61004269,20.6811118,20.46790447,20.56562449,20.61892633,50849449.0
1009,BRAP4,2023-06-22,20.55674085,20.81436638,20.33464987,20.4767881,20.37906807,43238032.0
1010,BRAP4,2023-06-23,20.21916257,20.34353352,20.13032618,20.25469712,20.28134804,57042386.0
1011,BRAP4,2023-06-26,20.24581349,20.4767881,20.10367526,20.32576624,20.38795171,48654751.0
1012,BRAP4,2023-06-27,20.60115905,20.75218092,20.29023168,20.49455538,20.41460263,75536710.0
1013,BRAP4,2023-06-28,20.34353352,20.37906807,19.57954055,19.82828244,19.6594933,101328881.0
1014,BRAP4,2023-06-29,19.61507511,19.94376975,19.544006,19.80163153,19.89046792,93826033.0
1015,BRAP4,2023-06-30,19.92600248,20.17474437,19.68614422,19.82828244,19.73056242,72286778.0
1016,BRAP4,2023-07-03,19.80163153,19.87270065,19.59730784,19.73056242,19.72167878,152329751.0
1017,BRAP4,2023-07-04,19.71279514,19.78386425,19.61507511,19.69502786,19.64172603,43329676.0
1018,BRAP4,2023-07-05,19.57065692,19.7039115,19.41075141,19.544006,19.59730784,105984959.0
1019,BRAP4,2023-07-06,19.4995878,19.67726059,19.41963505,19.51735508,19.4995878,79909372.0
1020,BRAP4,2023-07-07,19.49070416,19.80163153,19.41075141,19.63284239,19.66837694,122001138.0
1021,BRAP4,2023-07-10,19.55288964,19.56177328,19.28638047,19.41963505,19.41075141,51287773.0
1022,BRAP4,2023-07-11,19.47293688,19.84604973,19.40186778,19.58842419,19.81939881,139972593.0
1023,BRAP4,2023-07-12,20.08590798,20.26358077,19.91711884,20.03260615,19.91711884,70308160.0
1024,BRAP4,2023-07-13,20.14809346,20.50343902,20.13032618,20.34353352,20.27246441,63137732.0
1025,BRAP4,2023-07-14,20.48567174,20.51232266,20.16586073,20.33464987,20.28134804,54591367.0
1026,BRAP4,2023-07-17,20.23692985,20.23692985,19.81939881,20.03260615,20.10367526,39456804.0
1027,BRAP4,2023-07-18,20.17474437,20.21916257,19.91711884,20.10367526,20.20139529,45599261.0
1028,BRAP4,2023-07-19,20.19251165,20.19251165,19.82828244,19.97930431,19.98818796,55137184.0
1029,BRAP4,2023-07-20,20.21027893,20.35241716,19.99707159,20.13032618,20.06814071,44423672.0
1030,BRAP4,2023-07-21,20.08590798,20.21916257,19.96153704,20.13032618,20.21916257,34522447.0
1031,BRAP4,2023-07-24,20.1569771,20.79659911,20.07702435,20.54785722,20.68999544,71597670.0
1032,BRAP4,2023-07-25,21.10752648,21.56947571,21.10752648,21.44510476,21.47175568,137093346.0
1033,BRAP4,2023-07-26,21.3385011,21.56059207,21.16971195,21.36515201,21.41845385,59899500.0
1034,BRAP4,2023-07-27,21.32961746,21.40957021,20.93873734,21.12529375,21.12529375,46715405.0
1035,BRAP4,2023-07-28,21.05422465,21.21413015,20.41460263,20.6811118,20.48567174,90777021.0
1036,BRAP4,2023-07-31,20.58339177,20.93873734,20.53008993,20.80548275,20.86766822,72956031.0
1037,BRAP4,2023-08-01,20.76106455,20.86766822,20.56562449,20.76994819,20.78771547,63734751.0
1038,BRAP4,2023-08-02,20.61004269,20.61004269,20.35241716,20.45902082,20.5212063,54492070.0
1039,BRAP4,2023-08-03,20.4767881,20.72552999,20.39683535,20.57450813,20.58339177,39628662.0
1040,BRAP4,2023-08-04,20.50343902,20.95650461,20.50343902,20.76106455,20.66334453,51962431.0
1041,BRAP4,2023-08-07,20.61004269,20.75218092,20.39683535,20.63669361,20.71664636,39863778.0
1042,BRAP4,2023-08-08,20.43236991,20.68999544,20.27246441,20.43236991,20.48567174,65548061.0
1043,BRAP4,2023-08-09,20.28134804,20.59227541,20.19251165,20.37018443,20.37018443,64056677.0
1044,BRAP4,2023-08-10,20.44125355,20.45013718,20.12144254,20.22804621,20.23692985,56329634.0
1045,BRAP4,2023-08-11,20.28134804,20.37906807,20.00595523,20.13920981,20.18362801,72671250.0
1046,BRAP4,2023-08-14,20.0237225,20.05925706,19.3396823,19.57065692,19.44628597,99416527.0
1047,BRAP4,2023-08-15,19.59730784,19.61507511,19.01987129,19.17089316,19.01987129,68904962.0
1048,BRAP4,2023-08-16,19.03763857,19.20642772,18.81554759,18.96656946,18.84219851,117041346.0
1049,BRAP4,2023-08-17,19.28638047,19.3396823,19.08205677,19.21531135,19.10870768,66737815.0
1050,BRAP4,2023-08-18,18.99322037,19.21531135,18.92215127,19.01987129,18.9310349,36064122.0
1051,BRAP4,2023-08-21,18.93991854,19.05540585,18.86884943,18.94880218,18.94880218,40636526.0
1052,BRAP4,2023-08-22,19.15312587,19.38410049,19.03763857,19.16200952,19.2952641,126065039.0
1053,BRAP4,2023-08-23,19.45516961,19.544006,19.36633322,19.47293688,19.544006,51824844.0
1054,BRAP4,2023-08-24,19.41075141,19.44628597,19.1353586,19.20642772,19.16200952,33074384.0
1055,BRAP4,2023-08-25,19.18866043,19.25084591,19.01098765,19.10870768,19.10870768,27790139.0
1056,BRAP4,2023-08-28,19.11759132,19.49070416,19.11759132,19.38410049,19.36633322,29089238.0
1057,BRAP4,2023-08-29,19.49070416,20.00595523,19.37521686,19.78386425,19.96153704,50413716.0
1058,BRAP4,2023-08-30,20.03260615,20.24581349,19.91711884,20.03260615,20.03260615,45192569.0
1059,BRAP4,2023-08-31,20.23692985,20.26358077,19.92600248,20.05037342,19.98818796,56321411.0
1060,BRAP4,2023-09-01,20.37906807,21.03645736,20.36130079,20.77883184,20.99203917,105218516.0
1061,BRAP4,2023-09-04,21.05422465,21.36515201,20.96538825,21.24078106,21.27631562,68423889.0
1062,BRAP4,2023-09-05,21.22301379,21.23189742,20.84990094,20.99203917,21.00980644,125873385.0
1063,BRAP4,2023-09-06,21.00980644,21.02757373,20.61892633,20.76106455,20.76994819,47232240.0
1064,BRAP4,2023-09-08,20.42348627,20.42348627,20.13920981,20.29911532,20.30799896,59829658.0
1065,BRAP4,2023-09-11,20.34353352,20.39683535,19.81939881,20.0237225,20.04148979,249329160.0
1066,BRAP4,2023-09-12,20.05925706,20.21916257,19.9526534,20.08590798,20.07702435,75854329.0
1067,BRAP4,2023-09-13,20.04148979,20.1569771,19.90823521,20.04148979,19.94376975,47217594.0
1068,BRAP4,2023-09-14,20.50343902,21.21413015,20.49455538,20.9742719,20.9742719,136868419.0
1069,BRAP4,2023-09-15,21.15194467,21.2940829,20.91208642,21.09864284,21.15194467,72677501.0
1070,BRAP4,2023-09-18,21.02757373,21.09864284,20.4767881,20.63669361,20.57450813,49695301.0
1071,BRAP4,2023-09-19,20.60115905,20.76994819,20.48567174,20.56562449,20.5212063,55602829.0
1072,BRAP4,2023-09-20,20.65446088,20.9742719,20.61004269,20.84990094,20.76994819,49587555.0
1073,BRAP4,2023-09-21,20.48567174,20.50343902,20.01483887,20.16586073,20.14809346,61457548.0
1074,BRAP4,2023-09-22,20.38795171,20.42348627,20.12144254,20.22804621,20.18362801,36702537.0
1075,BRAP4,2023-09-25,19.97042067,19.97042067,19.57065692,19.78386425,19.76609698,69376354.0
1076,BRAP4,2023-09-26,19.57954055,19.80163153,19.4995878,19.62395875,19.56177328,55241594.0
1077,BRAP4,2023-09-27,19.68614422,19.74832969,19.37521686,19.50847144,19.46405324,39475795.0
1078,BRAP4,2023-09-28,19.53512236,19.97042067,19.46405324,19.78386425,19.83716609,28290855.0
1079,BRAP4,2023-09-29,20.07702435,20.32576624,19.97042067,20.19251165,20.18362801,83913059.0
1080,BRAP4,2023-10-02,20.16586073,20.23692985,19.88158428,19.98818796,19.9526534,23215020.0
1081,BRAP4,2023-10-03,19.75721334,19.91711884,19.7039115,19.78386425,19.74832969,35425500.0
1082,BRAP4,2023-10-04,19.81939881,19.82828244,19.34856593,19.48182053,19.36633322,37219171.0
1083,BRAP4,2023-10-05,19.40186778,19.61507511,19.3396823,19.43740233,19.42851869,37794823.0
1084,BRAP4,2023-10-06,19.33079866,19.77498061,19.28638047,19.61507511,19.53512236,59494772.0
1085,BRAP4,2023-10-09,19.36633322,19.57954055,19.2952641,19.43740233,19.55288964,42623957.0
1086,BRAP4,2023-10-10,19.64172603,19.7927479,19.58842419,19.67726059,19.58842419,32660302.0
1087,BRAP4,2023-10-11,19.65060967,19.81939881,19.57065692,19.71279514,19.81939881,41219646.0
1088,BRAP4,2023-10-13,19.76609698,19.76609698,19.36633322,19.47293688,19.38410049,65596274.0
1089,BRAP4,2023-10-16,19.57065692,19.89046792,19.57065692,19.73056242,19.60619147,45957719.0
1090,BRAP4,2023-10-17,19.6594933,19.73944606,19.30414774,19.57954055,19.6594933,59625526.0
1091,BRAP4,2023-10-18,19.52623872,19.52623872,19.09982404,19.23307863,19.17089316,45514083.0
1092,BRAP4,2023-10-19,19.17089316,19.21531135,18.89550035,19.01098765,18.89550035,63941117.0
1093,BRAP4,2023-10-20,18.71782756,18.71782756,18.16704194,18.32694744,18.34471472,87329738.0
1094,BRAP4,2023-10-23,18.23811105,18.54015478,18.17592558,18.41578384,18.38024928,37692753.0
1095,BRAP4,2023-10-24,18.73559484,18.9310349,18.55792206,18.74447848,18.80666396,56992722.0
1096,BRAP4,2023-10-25,18.98433673,19.09094041,18.49573659,18.72671121,18.58457298,61199128.0
1097,BRAP4,2023-10-26,18.58457298,19.21531135,18.51350386,18.9310349,19.01987129,55431136.0
1098,BRAP4,2023-10-27,19.09982404,19.58842419,19.02875493,19.43740233,19.44628597,70245298.0
1099,BRAP4,2023-10-30,19.6594933,19.99707159,19.64172603,19.80163153,19.7039115,68418652.0
1100,BRAP4,2023-10-31,19.67726059,20.09479162,19.58842419,19.89935156,19.84604973,37186616.0
1101,BRAP4,2023-11-01,20.34353352,20.90320278,20.25469712,20.66334453,20.8854355,248734358.0
1102,BRAP4,2023-11-03,21.25854834,21.56947571,21.15194467,21.40068656,21.40957021,188090151.0
1103,BRAP4,2023-11-06,21.4984066,21.76491577,21.32961746,21.61389391,21.60501027,190782943.0
1104,BRAP4,2023-11-07,21.50729024,21.60501027,21.3385011,21.48063932,21.50729024,221201277.0
1105,BRAP4,2023-11-08,21.58724299,21.77379941,21.39180293,21.48952296,21.40957021,75077171.0
1106,BRAP4,2023-11-09,21.58724299,21.62277755,21.32073381,21.48063932,21.44510476,101155641.0
1107,BRAP4,2023-11-10,21.57835935,21.96035583,21.52505751,21.77379941,21.84486853,121419927.0
1108,BRAP4,2023-11-13,21.8626358,22.04919222,21.61389391,21.76491577,21.76491577,84547506.0
1109,BRAP4,2023-11-14,21.95147219,22.73323243,21.92482128,22.41342142,22.53779237,253264081.0
1110,BRAP4,2023-11-16,22.45783962,22.85760338,22.21798136,22.49337418,22.75988335,118361856.0
1111,BRAP4,2023-11-17,22.75988335,22.86648701,22.5910942,22.75988335,22.78653426,125468199.0
1112,BRAP4,2023-11-20,22.95532341,23.51499267,22.95532341,23.33731989,23.36397081,130282826.0
1113,BRAP4,2023-11-21,23.63047998,24.11908013,23.57717814,23.91475643,23.95029099,183893723.0
1114,BRAP4,2023-11-22,23.59319669,23.8199635,23.33808403,23.54595361,23.40422435,180276691.0
1115,BRAP4,2023-11-23,23.33808403,23.40422435,23.07352276,23.20580339,23.13021446,53408075.0
1116,BRAP4,2023-11-24,23.13021446,23.22470063,22.92234488,23.05462552,22.96013935,47737675.0
1117,BRAP4,2023-11-27,22.94124212,23.24359786,22.88455042,23.10186861,23.06407414,154292129.0
1118,BRAP4,2023-11-28,22.82785871,23.17745754,22.62943776,22.94124212,23.09241999,107819406.0
1119,BRAP4,2023-11-29,23.24359786,23.3191868,22.79951286,22.95069074,22.80896148,103749463.0
1120,BRAP4,2023-11-30,22.96958797,23.3191868,22.96958797,23.14911169,23.05462552,166235545.0
1121,BRAP4,2023-12-01,23.28139233,23.58374808,23.23414925,23.46091605,23.35698127,89090406.0
1122,BRAP4,2023-12-04,23.16800893,23.28139233,23.00738244,23.09241999,23.13966308,73295270.0
